TweetID,From User,Tweet
274198102079057920,allie_bissh,"RT @TheDopeLifeOfAJ: Dopest headstone out here #TeamShearer #Swag #Dope http://t.co/vAXDhQrV"
274198101537984512,theTAKZ,"RT @WeedWits: #weed #police #southafrica #swag http://t.co/xQ16hwBy"
274198087407394816,Believe_Epic,"@xoKidrauhlSwagg follow back #swag #belieber #believe ;D"
274198065416658944,Gaviree19,"Definatly better h3 says... #android #adorable #art #studs #sweetlook #swag #speechless #swagboys #sprite # http://t.co/3nM63jQL"
274198056075948032,jtlarge1,"Lil Red ridin' Hood #swag http://t.co/NisCig0t"
274197980872052736,DGllI,"Class got canceled! #swag"
274197979991248896,SM3LLYC4T,"Fried chicken 2 days in a row. Oh well. #yolo #swag hahaha fuck no"
274197974651904000,_alheelunaa,"Cuándo Alguién Te Abrace Solo Abraza Como Si No Tuvieras A Nadie En El Mundo!!. #Swag"
274197942045396992,Ahmet26340234,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 69002"
274197941726638080,fvckingmonster1,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 98187"
274197927214321664,_N_OAH,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 80395"
274197898613366785,DeeGotSoul,"My Niecey Poo got major #Swag #Fresh #Adorable #Beautiful #Smart nd full of Life I miss my Aria Xing http://t.co/ZPqkqBFt"
274197856787779584,hereswenwen,"@kourt_cobain #hardcore #youreprobsbehindme #lol #swag"
274197839733735425,qdiggs6,"@H_Josey20: Stuntin with his uncle Quandre Ray Bans on @qdiggs6 #swag http://t.co/AqnDbXQG”he learning from the best!"
274197834994171905,Diego_E17,"#swag  #hiphop #pollo #zika #love #soccer #boy #dog #macaco http://t.co/ZzsQsQWw"
274197834780258306,FBGMegan,"Just fit 11 people in a a 2 person sub. #swag"
274197800730890240,StephenTaylor21,"#brselfieeveryday #betweenchemperiods #bestfriends #bros #selfie #bestfriends #sweatpants #swag b_newc_20 http://t.co/jkEzpJL9"
274197727599013888,celinouchou,"RT @runwaymaki: For saeayu❤ #lestwins #love #cool #swag #sexy #hiphop #dance #art #beautiful #laurentbourgeois http://t.co/5bX0Vaaa"
274197720711970816,Fos_montana,"TBT shittin on em lmao #swag http://t.co/ZmjOocU8"
274197687509856256,yeobelieber,"@YoqiMST #swag"
274197663749120002,KATRINA_LARAE,"@_WorthAmillie: Fuck Ya Nigga & Ya Bitch” #swag💯"
274197659215093760,MSUBlackSheep,"RT @EmSchlag: Did you have @MSUBlackSheep hand deliver drinking gear to you to for your 21st bday? Nope didn't think so. But I did 😄 #swag"
274197649580756992,WeedWits,"#weed #police #southafrica #swag http://t.co/xQ16hwBy"
274197643775836161,_shirleyypinaa,"@PerlitaDDios pants super tucked into socks #SWAG LOOOOOOL :P"
274197633197817856,celinouchou,"RT @runwaymaki: Swag! #lestwins #love #cool #swag #sexy #hiphop #dance #art #beautiful http://t.co/PWVb9PrK"
274197628168843264,mattiefrance4,"RT @lewismc00: Dear people who hate me u r what the middle finger was made for :) #swag"
274197608401104898,kellyconniff,"@samir #SWAG"
274197601673416705,Naasty_P,"#young #wild #free #friend #life #love #wonder #wall #youth #yeah #cool #swag #me #hope #home #summer #peace http://t.co/h6wE5IR2"
274197595251961856,liridonz33,"#Albanian #Albania #yolo #swag http://t.co/mutGTvZl"
274197594366947331,Changed_It,"@Felix19061997 If there was any bling allowed but ya know, I didnt choose the thug life, the thug life chose me. #Swag"
274197586821390337,AlexWeigold,"#pink #swag #whiteboy http://t.co/zD8uBxxq"
274197579498156032,LiaGomezLang,"@elliecg #lia #swag #queen #gold #pams http://t.co/LzmR3bV4"
274197575337394177,Doggyswim,"I swear someone is saying #yolo and #swag just to piss people off lol"
274197568509079552,TayHarber,"#swag #jewellers http://t.co/19WwMfzL"
274197575337394177,Doggyswim,"I swear someone is saying #yolo and #swag just to piss people off lol"
274197568509079552,TayHarber,"#swag #jewellers http://t.co/19WwMfzL"
274197568282566657,Werec4t_,"RT @kroelbaar #gay #porn #lol #swag #yolo"
274197561299062784,celinouchou,"RT @runwaymaki: んーーー❤まとめて見たくて今作った😍格好イイよー兄貴ー❤ #lestwins #love #cool #swag #sexy #hiphop #dance #art #beautiful #laurentbourge http://t.co/SOaNXHv3"
274197555708043264,rwilder9,"RT @MiNiVaN_BoSs: Bumping to Kesha going down the highway #swag @rwilder9 @OaoCaveman @BLeDoyt"
274197524951220226,OaoCaveman,"RT @MiNiVaN_BoSs: Bumping to Kesha going down the highway #swag @rwilder9 @OaoCaveman @BLeDoyt"
274197521990053888,kelso_76,"So are #awkward & #legit...but i struggle to find synonoms that are as good! RT @Khern143 Most overused words in recent times. #swag #rage"
274197521792921600,IlyaSwagMan,"#Art #Swag #Arts http://t.co/RvZQ2dn9"
274197508283068416,ScottGillaspie,"ANY OF Y'ALL WANNA MEET MY PARENTS? #SWAG #FORTPAYNE"
274197508035579904,RianLuk,"@IonaDillon #swag"
274197503052759041,thepersiandream,"RT @kateejacksonn: Cute Asda cafe date with @thepersiandream #swag #geographyessays http://t.co/oR9HBxQi"
274197502981447681,mekelseylynn,"@GeorgeKWalton: It's official, I'm goin gay. #swag” @LashawnLamark"
274197491598123008,FerrariFerguson,"RT @MiCkaNicole: @FerrariFerguson Waiiitttttttt #swag!! Lol http://t.co/AoTVJKRF"
274197470051983361,_alheelunaa,"Solo Te Quiero A Ti'!! Y Que Vaya Y Chingue A Su Puta Madre!! Al Que No Le Guste' #Swag"
274197423574904834,celinouchou,"RT @runwaymaki: #lestwins #love #cool #swag #sexy #hiphop #dance #art #beautiful #laurentbourgeois http://t.co/TdS8sbqo"
274197410631262208,MiNiVaN_BoSs,"Bumping to Kesha going down the highway #swag @rwilder9 @OaoCaveman @BLeDoyt"
274197410048266242,mekelseylynn,"@GeorgeKWalton: It's official, I'm goin gay. #swag” @bowdbeal"
274197392427986945,jessiebudden,"All this snow and slush is really ruining my #swag today"
274197387990413312,itsyaboifam,"#ThatOneKidInClass who was so cool you used to smash teachers behind the school #swag"
274197387931680768,ShannonG_13,"@markovskiii 's orange juice #swag http://t.co/XkCvoD0l"
274197376598687744,serguno,"My personal VIP bus lol #swag http://t.co/bvElHGLx"
274197362233208834,GraceRehn23,"Chowing down. #swag #tbt http://t.co/EhxO2lQI"
274197340326330368,tehclaus,"RT @urbanlich: #SWAG http://t.co/OEqjw0mH"
274197301038297088,celinouchou,"RT @runwaymaki: #lestwins #love #cool #swag #sexy #hiphop #dance #art #beautiful #japan http://t.co/HPQ0Vi3z"
274197284273659905,stetsonn_T,"Lmao birna is natural habitat. #bzvintageclothing #swag #swagoverload #birna brian3bzellner #bboyhope #3bie http://t.co/goHPWuaR"
274197282872758272,chrismitsiou,"@RiotPhreak we dont say hi to noobs! #swag"
274197251600023552,LeaChavira93,"That moment you are hoping nobody is watching while you quickly & sneakily pick your nose. #yeaiwentthere #iknowimnottheonlyone #swag? "
274197244662657024,Stiven_7557,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 57100"
274197224286740481,SweetInkOCB,"Purple Trappin #swag #codeine #Lakers http://t.co/lXCiDFlD"
274197210256789504,mxzckxczzkxcm,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 23654"
274197205932441601,GabyTaylorx,"Oh hay, Mrs. Rosen is rocking her Uggs today! #thatrhymed #swag"
274197190921031681,celinouchou,"RT @runwaymaki: #lestwins #love #cool #swag #sexy #hiphop #dance #art #beautiful http://t.co/uocDpFPy"
274197127004037120,RoCok971Yezhiir,"tu es #swag"
274197117524930560,G_swag69,"@petra__f @michael_jack997 @isusreborn Ce vas bije Djisas :D sta vi imate protiv nas? #swag :-*"
274197111631929344,IHateRedCheese,"@notsomuchgreat oh no, I'm not on a Ke$ha level #Swag yet..."
274197098981888001,TerynWilliams,"RT @TheDopeLifeOfAJ: Dopest headstone out here #TeamShearer #Swag #Dope http://t.co/vAXDhQrV"
274197082661863424,RoCok971Yezhiir,"#SWAG @TiYannis"
274197077863575552,Ms_TrulyDivine,"Lol RT @dkbrown718: @Ms_TrulyDivine #Swag ...lol"
274197034238636032,BayarriLuley,"La envidio a Anto, quiero esos zapatosssssss #swag"
274197009802604544,RTaxii,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 78075"
274196954492317698,ratherbeburnin,"RT @sexuaharassment: laurier events are even more live than berlin bunch shit #swag."
274196947672371200,martincgirling,"Cardigan #swag today at work"
274196920988213249,LastKingsOrDiee,"Or the pink and black lebrons I wish they had a black polo shirt with a pink horse so I could get it to match these shoes ! #Swag"
274196913132302336,resistance0101,"Pretending to read a book in class and hiding your phone in your book is the best trick ever. #swag"
274196891661656064,dkbrown718,"@Ms_TrulyDivine #Swag ...lol"
274196879590436864,A_DamG,"I'm lounging at Dufferin Mall and getting paid for it, just bought a god dam medicine ball #swag"
274196875916218368,JONDARAPPER,"RT @LiLiRealRite: @JONDARAPPER: Birthday boii,the morning after...I'm still bent...Omw home tho... http://t.co/TMCLCXFQ” #SWAG"
274196872783073281,DaltonGrissom,"RT @SaladScotty59: Last birthday she got you a new toaster #SWAG"
274196861349416960,Jenny_Vojt,"Two years ago #Photoshoot,#girl,#model,#swag,#follow,#good,#star,#style.#fashion,#makeup,#red,#lips,#eyes,#e http://t.co/Bf9jeVYg"
274196849164963840,Flar7292,"#np Tatu - Friend Or FoeClassic Russian Pop music #SWAG"
274196839224459264,Jaeboogz,"I'm dying that Joey kicked this girl out of his concert the other night for tweeting that shit was wack. #swag."
274196829304922112,JamesBudworth,"Boys have #swag, men have #class."
274196828323467264,Hitchy91,"@roisin21mc Daww. Nah the mother is.visiting so she is taking me out for dinner #swag #perfectson"
274196822438858752,IlyaSwagMan,"#Space #Swag http://t.co/xUvuptRc"
274196810157924352,DIJONES82,"#swag http://t.co/44gZCAwS"
274196772195299328,h_meskini,"@slbung @tatouiteur #OGM trop #swag!"
274196769016008705,jamesjohnsonBG,"RT @HarryEdSmith: Think this deserves a like @jamesjohnsonbg #swag #background #suits #hmm #swaggybiscuit #james #thejj http://t.co/ARfgTsoP"
274196764410667008,xBieber_Hole69x,"Erry body knows Justin Bieber is my cousin #swag #based #100million #100trillon"
274196748212252672,CarlCaballes,"The Fresh Prince of MA. #tbt #swag #stripesonstripes #onstripes http://t.co/oTu1k9y3"
274196746807169024,McHarper09,"RT @TheDopeLifeOfAJ: Dopest headstone out here #TeamShearer #Swag #Dope http://t.co/vAXDhQrV"
274196739072851968,chanterpanter,"Sinterklaas journaal kijke #Swag"
274196701546430464,ElaahG4L,"It's a older one, but it was a great time ! @MasG4L #wild #zurich #party #swag #style #switzerland #drun http://t.co/u2Wzzbx5"
274196697511493632,ScottyTigi,"I think the word that describes me best is #swag"
274196667635466240,camelitadepaz,"I'm not 18 but I'm still voting. #swag"
274196666922438656,MabeeLegit,"Those poor people on the greyhound aren't gana get why I'm laughing hysterically at the @KBMODGaming podcast for 4 hours. #swag #based"
274196666406555650,lionelreynasir,"United Nations #swag #UN http://t.co/TTH7mMn6"
274196639265206273,BoriesDavidson,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 22859"
274196636958326785,MelechT,"#swag @MENACEQ_SOCIETY: Lmao so many random followers from Howard now”"
274196630482325505,NorbertoSousa10,"#balada #swag #instapic #instagramers #instagood #photooftheday #bestoftheday #webstagram #smi @ Sete Barras http://t.co/fxHkNTyZ"
274196568796700674,laceandlattes,"The UPS gawds have de-li-ver-ed 🙌 #jeffreycampbell #coltraneboots #newbabies #fashion #swag #yeaintgotdeseon http://t.co/dcnzFBo5"
274196507765391363,vybzpiri,"#home #money #cash #photooftheday #instagramers #happyhuster #me #panamá #swag #fashion #flow http://t.co/iFyK2wMf"
274196495023099906,RossLavoie,"My new #Swag #TuckedInToWin http://t.co/Nnbi2lsh"
274196472533241858,niggyorkcity,"a cute boy just winked a me and I tried to wink back but I wasn't sure which eye to close so I just blinked at him..... #swag"
274196460822732801,Cata_Ormazabal,"@Paula_Bustos97 somos muy yetas en este juego jajajaj #yeta #slenderman #slender #swag #swaggy #swaggie #man http://t.co/qEI2JNQK"
274196447254151168,PapacitoBieber6,"#swag"
274196446390128640,IAmDonLeron,"@ShelbyLaurenT: #ThatOneKidInClass who thinks he has so much #swag @IAmDonLeron” #whoknows his #swaglevel ... Glad u r finally realizing"
274196441788977153,SamyLinge,"Ногти накрашены. DONE. #model #nails #nice #instamood #instagood #SWAG #armswag #100likes #photoofday http://t.co/TMmPnmt8"
274196423443087362,einstagram,"RT @itsbiancaaa17: #yolo #swag #swaggè #me #myself #asian #girl #selca #ig #igers #instagram #instamood #instadaily #instagood http://t.co/nfaCi0cI"
274196414278557697,mkczkkzxcmczx,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 82784"
274196407706083328,Eliaass_,"#shambala #om #me #pols #geen #handboeien #! #karma #swag #instabored #instagood #bombokladz http://t.co/eNcSfZkG"
274196397639733248,rachelckclaudia,"RT @TzireMusic: Pink bunny ears #SWAG http://t.co/67HZzS9E"
274196395987202048,Sc0nes,"@PurityFlavored weed weed 420 #swag"
274196383412658177,ESamoukov,"#Me #Hat #Plovdiv #Boy #Face #Like #iPhonesia #FollowMe #Swag @esamoukov  @ BILLA http://t.co/44CJvUFL"
274196367520456704,jak142,"@ashpadge I'm blasting Christmas music in my car, on the way to school! #swag"
274196336369340416,Senz_Xie4,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 71537"
274196318577102848,Fakufepu,"RT @_N_OAH: Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 44066"
274196312591843330,Steviiee92,"RT @_N_OAH: Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 44066"
274196294078177281,AshhLew,"Got sooo much love for @ollyofficial #swag #handsome 😍"
274196286964654080,_alheelunaa,"Solo Tú Me Pones Content@ Si Estoy Molest@!!'(88 #Swag"
274196278248869888,JFryeBSwaggin22,"wut it do yall #22Nation check out http://t.co/Eo2qbej1 #swag #teamfollowback #followngain #100aday #instantfollowback #retweet"
274196268144795648,Jord_Bro,"I ned my daughter the same name as the best drug ever...so what? #swag #fatherhood"
274196267796688896,still_blazzin_,"@whoreehay: My header >>>#swag”lmao. Fresh.."
274196265703710721,itsbiancaaa17,"#yolo #swag #swaggè #me #myself #asian #girl #selca #ig #igers #instagram #instamood #instadaily #instagood http://t.co/nfaCi0cI"
274196219755118592,celinouchou,"RT @runwaymaki: Sweeet Bros 💋💋💋 #lestwins #love #cool #dance #dope #swag #sexy #hiphop #art http://t.co/ohusG0Ll"
274196216605208577,ShelbyLaurenT,"#ThatOneKidInClass who thinks he has so much #swag @IAmDonLeron"
274196162985213952,PeterCrow6,"He be makin dat Kash @LilRayKash  #buffalo #swag #mmmm #healthclass"
274196161873735682,TimSymon,"Sleep when you’re dead. #0400 #schoolies #yolo #swag"
274196147256578048,krisroof,"#Duke has now beaten three diff Top 5 teams this year; all three were in the Final Four last year. #Swag #LetsGoDuke"
274196142248574976,_t_m_m,"Some of that 60mpg #swag http://t.co/Sn8t92vw"
274196124397613058,BeerSpook,"@IkbenMarf ILLUMINATI!!!!11SHIFT+1!!! ERMAGERD #SWAG #NOGZONKANKERHASHTAG"
274196112234147840,AL3inawiy,"#me #cool #swag #nice #awesome #picture #friends #gang #teehee #aths #national #day #uae #dubai #abu_Dhabi # http://t.co/GMkCKBKC"
274196096752947202,tynighthawk65,"Idk how I'm feeling about it. #repierced #septum #swag #yolo #bawler http://t.co/Z3fP5IOy"
274196088959954944,_N_OAH,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 44066"
274196088091725824,MariahGauthier,"Got that saggy poop #swag"
274196081066266626,samcurry999,"@Adele_Hooper @sophie_sweet93 holly crap that is not a good look for any of us lmao #swag"
274196079791206400,pat_mads,"RT @ShitPussiesSay: #ThoughtsDuringSchool I have too much #SWAG for this..."
274196048384237568,HumphreyIvan,"RT @WickedEventsUk: Saturday 1st December #SWAG launches at Academy Nightclub hosted by 1Xtra's @CharlieSloth 8th Decembe X factors Micha B takes to the stage!!"
274196048262623232,celinouchou,"RT @runwaymaki: Angel Larry❤❤❤ #lestwins #love #cool #swag #sweet #hiphop #dance #dope #art #awesome http://t.co/axNFAoIL"
274196046865895425,FifaGamingPL,"@UnorthodoxDzn Getting partnered with yeusch with 2 subs and 0 views #Swag"
274196043460132865,paige_rxo,"RT @maattnewmanx: One word for you sir, #SWAG"
274196033523830784,MelisaMelone,"tryna draw justin #SWAG http://t.co/X0oMeZT7"
274196033318313986,JProtsko,"#SWAG"
274196032185839616,irvingwinning,"Why am I such a badass? #swag #swag #swag #swaggusmaximus #swaggalicious #swagrid #swaggg #$w@qq  #swagtastic #swaggonomic #swaggonator"
274195963848040448,Brizavelli94,"How @bighofficial aint on #LOTM4 no point even buyin da ting now! #swag!"
274195961306292224,LiLiRealRite,"@JONDARAPPER: Birthday boii,the morning after...I'm still bent...Omw home tho... http://t.co/TMCLCXFQ” #SWAG"
274195960404508674,_alheelunaa,"#youtube MC DAVO - DEBES SABER. http://t.co/EQmSOD5W amo esta canción, amenlá! #Swag"
274195957078446080,lariilima,"Ouvindo Soulja Boy porque sim.  #swag"
274195932214607872,laurenrous,"RT @maattnewmanx: One word for you sir, #SWAG"
274195929890967553,pink80sgirl,"Christmas Snowball Necklace! http://t.co/d0Sz2xyz #etsy #handmade #jewelry #BizRT #bestofetsy #gifts #paypal #worldwide #fashion #swag"
274195925184950272,nslewa,"Selling @carletonsss Science Winter Formal tickets in the atrium! :) #yolo #swag"
274195918381780992,Luluwonka407,"Wow I was a urkel ass kid #tbt #throwbackthursday #urkel #nerd #swag http://t.co/IPvkomBJ"
274195912786583552,kalimthedream3,"Oh man, I just watched the footage of joe Johnson breaking Paul pierce's ankles. That was #sick. Boston sucks. Brooklyn Nets #swag"
274195882004606976,celinouchou,"RT @runwaymaki: #lestwins #laurentbourgeois#hiphop #dance #dope #sexy #swag #cool #love #awesome #art http://t.co/84n7bMKn"
274195881371267073,MKjellstedt,"Softish #swag ichmahata oscarcarl http://t.co/xqQx7XxX"
274195875390189569,chatrine_98,"#ont #i #huvet #inte #kul #alls #sad #swedishgirl #sweden #music #love #justinbieber se'cute #swag #justin # http://t.co/S3BhmZ9j"
274195872823246848,Anninha_Alvees,"RT @diegothug: Gravando #Swag na época da gravação do #Corporação http://t.co/6KZEP5fG"
274195857912496129,DaniMc16,"#Tbt Snapbacks & Barbie #swag http://t.co/oNtgahn4"
274195810638503936,JasperCameron1,"swagHeaded to da strip club #swag"
274195801239068673,SlankPlurr,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 2694"
274195791344701440,maattnewmanx,"One word for you sir, #SWAG"
274195784218578944,lamajjdoh,"#brett #tzee #lamaj #blackboy #whiteboy #swag http://t.co/fuPu9rT9"
274195782805098496,marielle_annb,"I'm all about that sassy realness today. #swag #life #lemons #real #YOLO"
274195732465074176,DegoDipSauce9,"RT @ImTheSchmid: #swag @JosephBellino1 http://t.co/kIYZ9PNF"
274195720872022016,celinouchou,"RT @runwaymaki: Looooove u guys❤❤❤ #lestwins #love #cool #swag #sexy #hiphop #dance #art #awesome http://t.co/8dAkjMYy"
274195713540362240,KKramzz,"""@k_gates22: When @KKramzz walks>>> #youlookfunny #swag?"" I'm sofaking sore bitchhh:("
274195710109421568,TheTruthMonster,"Expensive Jewelry Gift Ideas For Under $20 Dollars http://t.co/QiiJYWZs #follow #swag"
274195698650591232,Fearnonlivelong,"#chatmanboys #Chicago #NOTALKING #swag"
274195655524765696,n_richrdson,"It's a fetal position in the shower kinda morning #swag"
274195650055376896,BryanstonNastya,"#swag http://t.co/N39pes8Y"
274195642870546432,whoreehay,"My header >>>#swag"
274195629486505985,StarringNoahLee,"Chillin' in da club wif ma bitches. #swag #yolo #yolostillcool #muthafuga #gangstarap"
274195622087761920,celinouchou,"RT @runwaymaki: Oooohhh❤ #lestwins #love #cool #swag #sexy #hiphop #dance #art #awesome http://t.co/G5eepvMv"
274195614911303680,ValentinaLions,"#swag #beach #funny #bored #life #cool #blue #dog #pink #art #versagram #sunset #hot #photo #instahub #my #s http://t.co/4S9UrMVx"
274195611832688640,Xzyliac,"Guys, not even kidding, if we all made t-shirts and hats that said ""#YOLO #SWAG #420"" we'd make a lot of money. Sad but true. Lets do it."
274195601787338752,FGM_BOOGIEMAN,"RT @RollingWeedHoe: Keep A Hippie Bitch @FGM_BOOGIEMAN #Swag"
274195594770272256,biebsismyswaggy,"#friends #besties #blonde #brunette #funny #atschool #tussenuur #fun #duckface #me #lol #swag ;D @mijntjesop http://t.co/5ZrgiFpw"
274195588575277056,Mameron_Cason,"Pop yo collar! #swag http://t.co/CLRlDXwv"
274195575363235840,sipreviti,"Another beautiful baby rocking a Bella Bacci outfit!! #fashion #fabulous #bellabacci #swag #sh @ Bella Bacci http://t.co/vvQaTSmQ"
274195566932680704,charchan0011,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 81307"
274195560888680448,The_Original_KD,"matching rolexes @rihanna SHIT U DA BOMB #swag"
274195554811146240,GaryMuffinMan,"I'm so fucking #sick just #killme #diamondsupply #swag http://t.co/EKsBxZ57"
274195553070501888,eli_bonillaxoxo,"We got the #swag sauce, we dripping swagu haha"
274195550268715008,iambelieberb0i,"Altaa foto le saqué a la moto ahora la subo :D #SWAG"
274195550113521665,ValentinaLions,"#swag #beach #funny #bored #life #cool #blue #dog #pink #art #versagram #sunset #hot #photo #instahub #my #s http://t.co/l2VN0GTR"
274195540793753600,TheOddOne_,"Me & my ex @dottie_so_paid | first gf ever | #swag #tbt #glasses #hotpink #limegreen #chains #southlake #but http://t.co/QETAa6s9"
274195513581129728,lovee_my_swag,"Ahhahahhaотлично погуляли :D мой БОРОДАЧ! #lol #lmfao  #snowtime  #doggy #cute #swag #f @ валяемся в снегу http://t.co/YltFZES8"
274195511244898304,kauaiPALAMA,"Called her a bitch. And she liked it. #swag"
274195484380372992,mkssmakmsam,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 97933"
274195477912776704,celinouchou,"RT @runwaymaki: Cuuuute😍Larry❤ #lestwins #love #cool #swag #sweet #hiphop #dance #dope #art http://t.co/GQSWNdOz"
274195470195257344,BillelMadani,"RT @KingJames: The homie @2chainz killed it tonight! #UNKNWNLeatherHat #sick.#swag #2Chainz http://t.co/fjXOD0fo"
274195459730464770,frolova_mash,"Москва скоро станет вторым домом)в декабре опять туда #swag"
274195456903503874,MargaretRheon,"Ночь...#снег...#SWAG http://t.co/vrZbM57c"
274195429619556352,JamieAlderson,"@Labrinthda1st @Labrinthda1st Looks like he could grow to be like his uncle right there, no lie! #Swag"
274195405749776384,_denisovaa,"#SWAG"
274195396811706368,mlomusicc,"Check out my New Watch! #Swag http://t.co/A23qPzi7"
274195395230441472,_alheelunaa,"Por Todos Los Arrimones Que Nos Dimos Si Alguién Pregunta Por Mi No La Cagues Somos Primos'(88 #Swag Esta con madre esa canción"
274195388611833856,1INAMILLIONBOO,"MORNING LOVES #beauty #beautyishername #comedy #cockiness #creative #creativity #swag #smart #style #follow http://t.co/uIBqfWSA"
274195373998891008,MVNTHVTSMELO,"$20 shirt buy now link on my profile #picstitch  #mimic #leopardprint #dope #swag #streetwear #karmaloop #pl http://t.co/V0HZjGWK"
274195369557106688,Scharapowaa,"ночью опять поперло, еще и стрелочки на ночь глядя норм нарисовала #me #girl #swag #home #night #photo #phot http://t.co/5Va4TVcK"
274195368286253056,Bernie_Els,"@Sir_ScrollsAlot happy birthday brooo GET YOUR SWAGGG ON #SWAG"
274195353799098368,Jenny_Vojt,"#photoshoot 2 года назад #photosession,#photo,#pic,#girl,#model,#swag,#insta,#instagram,#instagirl,#instamod http://t.co/QSsZcdmM"
274195330235498496,celinouchou,"RT @runwaymaki: Lau😊😊😊 #lestwins #love #cool #swag #sexy#hiphop #dance #art http://t.co/uyAyjq0H"
274195305971462144,swagnewsru,"#swag Пожар на время остановил движение поездов под Ла-Маншем: В одном из товарных поездов… http://t.co/G3dAPn7S"
274195296899174400,swagnewsru,"#swag Пожар на время остановил движение поездов под Ла-Маншем: В одном из товарных поездов… http://t.co/28Kl7Ms0"
274195295347290112,swagnewsru,"#swag Пожар на время остановил движение поездов под Ла-Маншем: В одном из товарных поездов… http://t.co/xVTKBcfc"
274195290528038912,ValentinaLions,"#swag #beach #funny #bored #life #cool #blue #dog #pink #art #versagram #sunset #hot #photo #instahub #my #s http://t.co/zUqTOPKF"
274195279316647936,swagnewsru,"#swag Мобилизована спецтехника: к зиме готовы!: Беря во внимание опыт сегодняшнего дня в… http://t.co/meZwVlfv"
274195277894803457,BMC13JAKARTA,"RT @TeamFollowWacky: Ｒｅｔｗｅｅｔ Ｉｆ Ｙｏｕ Ｗａｎｔ Ｆｏｌｌｏｗｅｒｓ #TeamFollowBack #TeamFollowWacky #500ADay #FollowFriday #FF #TFB #FollowNGain #swag (must be following me)"
274195265932636160,ssharon_074,"W/ love @sharonx074 (l) #loveher #cute #love #swag #boss #instamood #instagood #outside #fun http://t.co/xMcGg4Rp"
274195265475461121,E_drizle,"My son Marty ... Nuff sed.. #swag http://t.co/3t6k1Gyz"
274195265056038913,MissisML,"Check out my New Watch! #Swag http://t.co/m0u80lQR"
274195258173165568,rauhliar,"RT @justinbieber: My fans have serious #SWAG"
274195212866306048,tinaxxbabe,"@gerlynariana18: Theres nothing more than i like snapples😍😍😍😍”  #swag http://t.co/80H3iQsl"
274195179018272768,MaineHoldUP,"Rocking the Nikes and the SnapBack today. #swag lol."
274195174756843520,_N_OAH,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 13892"
274195147993018368,celinouchou,"RT @runwaymaki: #lestwins #love #swag #cool #sweet #hiphop #dance #dope #art #awesome http://t.co/DJLG3xX9"
274195140120297472,jackdavidson100,"RT @MissOlindsay: Massive chiller #swag #dawwwg @freddieardley http://t.co/DiyxGLwo"
274195133895933952,HannaSoley99,"#swag #nemo #follow4follow #like4like #movie #cute http://t.co/Jl9DFmLo"
274195081228066817,Usable_Art,"#SWAG / SWAGG Funny Trendy Quotes, #Cool Girl's Hoody from Zazzle http://t.co/uBDg8FEJ #clothing"
274195078912815105,BieberyChance,"#swag"
274195044288823296,hanumsieCumi,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 35956"
274195044196573184,chck3n,"#Swag !! Check the T-Shirt though, in support of (the almost over) #Movember  #YeahBuddy http://t.co/7Uqsl7BX"
274195042938269696,CaitSim,"Strutting to class with Tenth Avenue Freeze Out playing in my head #swag"
274195020192567298,LukeyWall,"bought a Christmas tree today #swag http://t.co/ZxLchRZi"
274195016220553217,KakaLeite7,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 78536"
